"Observation station,""Year"",""Month"",""Day"",""Time [Local time]"",""Global radiation mean [W/m2]"""
"Juva Partala,""2023"",""8"",""10"",""01:00"",""0"""
"Juva Partala,""2023"",""8"",""10"",""02:00"",""0"""
"Juva Partala,""2023"",""8"",""10"",""03:00"",""0"""
"Juva Partala,""2023"",""8"",""10"",""04:00"",""0"""
"Juva Partala,""2023"",""8"",""10"",""05:00"",""0.7"""
"Juva Partala,""2023"",""8"",""10"",""06:00"",""23.1"""
"Juva Partala,""2023"",""8"",""10"",""07:00"",""118"""
"Juva Partala,""2023"",""8"",""10"",""08:00"",""241.2"""
"Juva Partala,""2023"",""8"",""10"",""09:00"",""370.2"""
"Juva Partala,""2023"",""8"",""10"",""10:00"",""496.6"""
"Juva Partala,""2023"",""8"",""10"",""11:00"",""505.4"""
"Juva Partala,""2023"",""8"",""10"",""12:00"",""687"""
"Juva Partala,""2023"",""8"",""10"",""13:00"",""771.3"""
"Juva Partala,""2023"",""8"",""10"",""14:00"",""702.1"""
"Juva Partala,""2023"",""8"",""10"",""15:00"",""569.9"""
"Juva Partala,""2023"",""8"",""10"",""16:00"",""517.2"""
"Juva Partala,""2023"",""8"",""10"",""17:00"",""391"""
"Juva Partala,""2023"",""8"",""10"",""18:00"",""205.4"""
"Juva Partala,""2023"",""8"",""10"",""19:00"",""118.4"""
"Juva Partala,""2023"",""8"",""10"",""20:00"",""26.5"""
"Juva Partala,""2023"",""8"",""10"",""21:00"",""15.8"""
"Juva Partala,""2023"",""8"",""10"",""22:00"",""1.6"""
"Juva Partala,""2023"",""8"",""10"",""23:00"",""0"""
"Juva Partala,""2023"",""8"",""11"",""00:00"",""0"""
"Juva Partala,""2023"",""8"",""11"",""01:00"",""0"""
"Juva Partala,""2023"",""8"",""11"",""02:00"",""0"""
"Juva Partala,""2023"",""8"",""11"",""03:00"",""0"""
"Juva Partala,""2023"",""8"",""11"",""04:00"",""0"""
"Juva Partala,""2023"",""8"",""11"",""05:00"",""0.4"""
"Juva Partala,""2023"",""8"",""11"",""06:00"",""23.9"""
"Juva Partala,""2023"",""8"",""11"",""07:00"",""49.1"""
"Juva Partala,""2023"",""8"",""11"",""08:00"",""136.7"""
"Juva Partala,""2023"",""8"",""11"",""09:00"",""308.5"""
"Juva Partala,""2023"",""8"",""11"",""10:00"",""388.2"""
"Juva Partala,""2023"",""8"",""11"",""11:00"",""274"""
"Juva Partala,""2023"",""8"",""11"",""12:00"",""467"""
"Juva Partala,""2023"",""8"",""11"",""13:00"",""470.2"""
"Juva Partala,""2023"",""8"",""11"",""14:00"",""214.9"""
"Juva Partala,""2023"",""8"",""11"",""15:00"",""350.6"""
"Juva Partala,""2023"",""8"",""11"",""16:00"",""354.4"""
"Juva Partala,""2023"",""8"",""11"",""17:00"",""212.3"""
"Juva Partala,""2023"",""8"",""11"",""18:00"",""183.5"""
"Juva Partala,""2023"",""8"",""11"",""19:00"",""228.7"""
"Juva Partala,""2023"",""8"",""11"",""20:00"",""124.7"""
"Juva Partala,""2023"",""8"",""11"",""21:00"",""32.8"""
"Juva Partala,""2023"",""8"",""11"",""22:00"",""2"""
"Juva Partala,""2023"",""8"",""11"",""23:00"",""0"""
"Juva Partala,""2023"",""8"",""12"",""00:00"",""0"""
"Juva Partala,""2023"",""8"",""12"",""01:00"",""0"""
"Juva Partala,""2023"",""8"",""12"",""02:00"",""0"""
"Juva Partala,""2023"",""8"",""12"",""03:00"",""0"""
"Juva Partala,""2023"",""8"",""12"",""04:00"",""0"""
"Juva Partala,""2023"",""8"",""12"",""05:00"",""0.1"""
"Juva Partala,""2023"",""8"",""12"",""06:00"",""10.2"""
"Juva Partala,""2023"",""8"",""12"",""07:00"",""60"""
"Juva Partala,""2023"",""8"",""12"",""08:00"",""178.5"""
"Juva Partala,""2023"",""8"",""12"",""09:00"",""359.8"""
"Juva Partala,""2023"",""8"",""12"",""10:00"",""480"""
"Juva Partala,""2023"",""8"",""12"",""11:00"",""589.6"""
"Juva Partala,""2023"",""8"",""12"",""12:00"",""680.7"""
"Juva Partala,""2023"",""8"",""12"",""13:00"",""722.5"""
"Juva Partala,""2023"",""8"",""12"",""14:00"",""716.1"""
"Juva Partala,""2023"",""8"",""12"",""15:00"",""653.2"""
"Juva Partala,""2023"",""8"",""12"",""16:00"",""485.6"""
"Juva Partala,""2023"",""8"",""12"",""17:00"",""385.5"""
"Juva Partala,""2023"",""8"",""12"",""18:00"",""283.4"""
"Juva Partala,""2023"",""8"",""12"",""19:00"",""154.9"""
"Juva Partala,""2023"",""8"",""12"",""20:00"",""108.5"""
"Juva Partala,""2023"",""8"",""12"",""21:00"",""28.3"""
"Juva Partala,""2023"",""8"",""12"",""22:00"",""3"""
"Juva Partala,""2023"",""8"",""12"",""23:00"",""0"""
"Juva Partala,""2023"",""8"",""13"",""00:00"",""0"""
"Juva Partala,""2023"",""8"",""13"",""01:00"",""0"""
"Juva Partala,""2023"",""8"",""13"",""02:00"",""0"""
"Juva Partala,""2023"",""8"",""13"",""03:00"",""0"""
"Juva Partala,""2023"",""8"",""13"",""04:00"",""0"""
"Juva Partala,""2023"",""8"",""13"",""05:00"",""0.4"""
"Juva Partala,""2023"",""8"",""13"",""06:00"",""17.7"""
"Juva Partala,""2023"",""8"",""13"",""07:00"",""106.5"""
"Juva Partala,""2023"",""8"",""13"",""08:00"",""227.2"""
"Juva Partala,""2023"",""8"",""13"",""09:00"",""356.1"""
"Juva Partala,""2023"",""8"",""13"",""10:00"",""476.9"""
"Juva Partala,""2023"",""8"",""13"",""11:00"",""550"""
"Juva Partala,""2023"",""8"",""13"",""12:00"",""558.1"""
"Juva Partala,""2023"",""8"",""13"",""13:00"",""715.6"""
"Juva Partala,""2023"",""8"",""13"",""14:00"",""337.7"""
"Juva Partala,""2023"",""8"",""13"",""15:00"",""151.5"""
"Juva Partala,""2023"",""8"",""13"",""16:00"",""119.7"""
"Juva Partala,""2023"",""8"",""13"",""17:00"",""114.5"""
"Juva Partala,""2023"",""8"",""13"",""18:00"",""78.5"""
"Juva Partala,""2023"",""8"",""13"",""19:00"",""55.5"""
"Juva Partala,""2023"",""8"",""13"",""20:00"",""20.9"""
"Juva Partala,""2023"",""8"",""13"",""21:00"",""11.3"""
"Juva Partala,""2023"",""8"",""13"",""22:00"",""0.4"""
"Juva Partala,""2023"",""8"",""13"",""23:00"",""0"""
"Juva Partala,""2023"",""8"",""14"",""00:00"",""0"""
"Juva Partala,""2023"",""8"",""14"",""01:00"",""0"""
"Juva Partala,""2023"",""8"",""14"",""02:00"",""0"""
"Juva Partala,""2023"",""8"",""14"",""03:00"",""0"""
"Juva Partala,""2023"",""8"",""14"",""04:00"",""0"""
"Juva Partala,""2023"",""8"",""14"",""05:00"",""0.2"""
"Juva Partala,""2023"",""8"",""14"",""06:00"",""24.1"""
"Juva Partala,""2023"",""8"",""14"",""07:00"",""128.5"""
"Juva Partala,""2023"",""8"",""14"",""08:00"",""223.9"""
"Juva Partala,""2023"",""8"",""14"",""09:00"",""360.5"""
"Juva Partala,""2023"",""8"",""14"",""10:00"",""351.5"""
"Juva Partala,""2023"",""8"",""14"",""11:00"",""291.1"""
"Juva Partala,""2023"",""8"",""14"",""12:00"",""228.4"""
"Juva Partala,""2023"",""8"",""14"",""13:00"",""299.7"""
"Juva Partala,""2023"",""8"",""14"",""14:00"",""491.5"""
"Juva Partala,""2023"",""8"",""14"",""15:00"",""314.8"""
"Juva Partala,""2023"",""8"",""14"",""16:00"",""467.1"""
"Juva Partala,""2023"",""8"",""14"",""17:00"",""388.6"""
"Juva Partala,""2023"",""8"",""14"",""18:00"",""334.2"""
"Juva Partala,""2023"",""8"",""14"",""19:00"",""249.4"""
"Juva Partala,""2023"",""8"",""14"",""20:00"",""117.5"""
"Juva Partala,""2023"",""8"",""14"",""21:00"",""19.8"""
"Juva Partala,""2023"",""8"",""14"",""22:00"",""0.8"""
"Juva Partala,""2023"",""8"",""14"",""23:00"",""0"""
"Juva Partala,""2023"",""8"",""15"",""00:00"",""0"""
"Juva Partala,""2023"",""8"",""15"",""01:00"",""0"""
"Juva Partala,""2023"",""8"",""15"",""02:00"",""0"""
"Juva Partala,""2023"",""8"",""15"",""03:00"",""0"""
"Juva Partala,""2023"",""8"",""15"",""04:00"",""0"""
"Juva Partala,""2023"",""8"",""15"",""05:00"",""0.1"""
"Juva Partala,""2023"",""8"",""15"",""06:00"",""13.2"""
"Juva Partala,""2023"",""8"",""15"",""07:00"",""110.6"""
"Juva Partala,""2023"",""8"",""15"",""08:00"",""171.9"""
"Juva Partala,""2023"",""8"",""15"",""09:00"",""346.7"""
"Juva Partala,""2023"",""8"",""15"",""10:00"",""449.3"""
"Juva Partala,""2023"",""8"",""15"",""11:00"",""567.5"""
"Juva Partala,""2023"",""8"",""15"",""12:00"",""452.2"""
"Juva Partala,""2023"",""8"",""15"",""13:00"",""750.4"""
"Juva Partala,""2023"",""8"",""15"",""14:00"",""376.7"""
"Juva Partala,""2023"",""8"",""15"",""15:00"",""691.4"""
"Juva Partala,""2023"",""8"",""15"",""16:00"",""594.8"""
"Juva Partala,""2023"",""8"",""15"",""17:00"",""518.7"""
"Juva Partala,""2023"",""8"",""15"",""18:00"",""239.6"""
"Juva Partala,""2023"",""8"",""15"",""19:00"",""224.7"""
"Juva Partala,""2023"",""8"",""15"",""20:00"",""97.3"""
"Juva Partala,""2023"",""8"",""15"",""21:00"",""17.6"""
"Juva Partala,""2023"",""8"",""15"",""22:00"",""0.4"""
"Juva Partala,""2023"",""8"",""15"",""23:00"",""0"""
"Juva Partala,""2023"",""8"",""16"",""00:00"",""0"""
"Juva Partala,""2023"",""8"",""16"",""01:00"",""0"""
"Juva Partala,""2023"",""8"",""16"",""02:00"",""0"""
"Juva Partala,""2023"",""8"",""16"",""03:00"",""0"""
"Juva Partala,""2023"",""8"",""16"",""04:00"",""0"""
"Juva Partala,""2023"",""8"",""16"",""05:00"",""0.1"""
"Juva Partala,""2023"",""8"",""16"",""06:00"",""16.9"""
"Juva Partala,""2023"",""8"",""16"",""07:00"",""57.8"""
"Juva Partala,""2023"",""8"",""16"",""08:00"",""44.6"""
"Juva Partala,""2023"",""8"",""16"",""09:00"",""45"""
"Juva Partala,""2023"",""8"",""16"",""10:00"",""100.6"""
"Juva Partala,""2023"",""8"",""16"",""11:00"",""442.6"""
"Juva Partala,""2023"",""8"",""16"",""12:00"",""376.3"""
"Juva Partala,""2023"",""8"",""16"",""13:00"",""239.9"""
"Juva Partala,""2023"",""8"",""16"",""14:00"",""176.1"""
"Juva Partala,""2023"",""8"",""16"",""15:00"",""244.1"""
"Juva Partala,""2023"",""8"",""16"",""16:00"",""230.7"""
"Juva Partala,""2023"",""8"",""16"",""17:00"",""307.6"""
"Juva Partala,""2023"",""8"",""16"",""18:00"",""344.8"""
"Juva Partala,""2023"",""8"",""16"",""19:00"",""192.6"""
"Juva Partala,""2023"",""8"",""16"",""20:00"",""52.3"""
"Juva Partala,""2023"",""8"",""16"",""21:00"",""20.7"""
"Juva Partala,""2023"",""8"",""16"",""22:00"",""0.3"""
"Juva Partala,""2023"",""8"",""16"",""23:00"",""0"""
"Juva Partala,""2023"",""8"",""17"",""00:00"",""0"""
"Juva Partala,""2023"",""8"",""17"",""01:00"",""0"""
"Juva Partala,""2023"",""8"",""17"",""02:00"",""0"""
"Juva Partala,""2023"",""8"",""17"",""03:00"",""0"""
"Juva Partala,""2023"",""8"",""17"",""04:00"",""0"""
"Juva Partala,""2023"",""8"",""17"",""05:00"",""0"""
"Juva Partala,""2023"",""8"",""17"",""06:00"",""4.6"""
"Juva Partala,""2023"",""8"",""17"",""07:00"",""75.8"""
"Juva Partala,""2023"",""8"",""17"",""08:00"",""168.7"""
"Juva Partala,""2023"",""8"",""17"",""09:00"",""330.7"""
"Juva Partala,""2023"",""8"",""17"",""10:00"",""455.1"""
"Juva Partala,""2023"",""8"",""17"",""11:00"",""514"""
"Juva Partala,""2023"",""8"",""17"",""12:00"",""302.7"""
"Juva Partala,""2023"",""8"",""17"",""13:00"",""483.2"""
"Juva Partala,""2023"",""8"",""17"",""14:00"",""323.8"""
"Juva Partala,""2023"",""8"",""17"",""15:00"",""140.8"""
"Juva Partala,""2023"",""8"",""17"",""16:00"",""266.6"""
"Juva Partala,""2023"",""8"",""17"",""17:00"",""252.2"""
"Juva Partala,""2023"",""8"",""17"",""18:00"",""101.9"""
"Juva Partala,""2023"",""8"",""17"",""19:00"",""126.2"""
"Juva Partala,""2023"",""8"",""17"",""20:00"",""57"""
"Juva Partala,""2023"",""8"",""17"",""21:00"",""13.7"""
"Juva Partala,""2023"",""8"",""17"",""22:00"",""0.4"""
"Juva Partala,""2023"",""8"",""17"",""23:00"",""0"""
"Juva Partala,""2023"",""8"",""18"",""00:00"",""0"""
"Juva Partala,""2023"",""8"",""18"",""01:00"",""0"""
"Juva Partala,""2023"",""8"",""18"",""02:00"",""0"""
"Juva Partala,""2023"",""8"",""18"",""03:00"",""0"""
"Juva Partala,""2023"",""8"",""18"",""04:00"",""0"""
"Juva Partala,""2023"",""8"",""18"",""05:00"",""0"""
"Juva Partala,""2023"",""8"",""18"",""06:00"",""9.4"""
"Juva Partala,""2023"",""8"",""18"",""07:00"",""87.7"""
"Juva Partala,""2023"",""8"",""18"",""08:00"",""228.2"""
"Juva Partala,""2023"",""8"",""18"",""09:00"",""259"""
"Juva Partala,""2023"",""8"",""18"",""10:00"",""346"""
"Juva Partala,""2023"",""8"",""18"",""11:00"",""343.5"""
"Juva Partala,""2023"",""8"",""18"",""12:00"",""551.7"""
"Juva Partala,""2023"",""8"",""18"",""13:00"",""615.5"""
"Juva Partala,""2023"",""8"",""18"",""14:00"",""646.9"""
"Juva Partala,""2023"",""8"",""18"",""15:00"",""610.2"""
"Juva Partala,""2023"",""8"",""18"",""16:00"",""510.9"""
"Juva Partala,""2023"",""8"",""18"",""17:00"",""377.5"""
"Juva Partala,""2023"",""8"",""18"",""18:00"",""300.5"""
"Juva Partala,""2023"",""8"",""18"",""19:00"",""184.2"""
"Juva Partala,""2023"",""8"",""18"",""20:00"",""76.4"""
"Juva Partala,""2023"",""8"",""18"",""21:00"",""16.5"""
"Juva Partala,""2023"",""8"",""18"",""22:00"",""0.5"""
"Juva Partala,""2023"",""8"",""18"",""23:00"",""0"""
"Juva Partala,""2023"",""8"",""19"",""00:00"",""0"""
"Juva Partala,""2023"",""8"",""19"",""01:00"",""0"""
"Juva Partala,""2023"",""8"",""19"",""02:00"",""0"""
"Juva Partala,""2023"",""8"",""19"",""03:00"",""0"""
"Juva Partala,""2023"",""8"",""19"",""04:00"",""0"""
"Juva Partala,""2023"",""8"",""19"",""05:00"",""0.1"""
"Juva Partala,""2023"",""8"",""19"",""06:00"",""11.6"""
"Juva Partala,""2023"",""8"",""19"",""07:00"",""60.8"""
"Juva Partala,""2023"",""8"",""19"",""08:00"",""93.9"""
"Juva Partala,""2023"",""8"",""19"",""09:00"",""232.3"""
"Juva Partala,""2023"",""8"",""19"",""10:00"",""307.7"""
"Juva Partala,""2023"",""8"",""19"",""11:00"",""232.7"""
"Juva Partala,""2023"",""8"",""19"",""12:00"",""245.5"""
"Juva Partala,""2023"",""8"",""19"",""13:00"",""339.8"""
"Juva Partala,""2023"",""8"",""19"",""14:00"",""475.5"""
"Juva Partala,""2023"",""8"",""19"",""15:00"",""500.2"""
"Juva Partala,""2023"",""8"",""19"",""16:00"",""305.7"""
"Juva Partala,""2023"",""8"",""19"",""17:00"",""251.2"""
"Juva Partala,""2023"",""8"",""19"",""18:00"",""228.6"""
"Juva Partala,""2023"",""8"",""19"",""19:00"",""242.4"""
"Juva Partala,""2023"",""8"",""19"",""20:00"",""87.5"""
"Juva Partala,""2023"",""8"",""19"",""21:00"",""14.8"""
"Juva Partala,""2023"",""8"",""19"",""22:00"",""0.2"""
"Juva Partala,""2023"",""8"",""19"",""23:00"",""0"""
"Juva Partala,""2023"",""8"",""20"",""00:00"",""0"""
"Juva Partala,""2023"",""8"",""20"",""01:00"",""0"""
"Juva Partala,""2023"",""8"",""20"",""02:00"",""0"""
"Juva Partala,""2023"",""8"",""20"",""03:00"",""0"""
"Juva Partala,""2023"",""8"",""20"",""04:00"",""0"""
"Juva Partala,""2023"",""8"",""20"",""05:00"",""0"""
"Juva Partala,""2023"",""8"",""20"",""06:00"",""7.7"""
"Juva Partala,""2023"",""8"",""20"",""07:00"",""86.7"""
"Juva Partala,""2023"",""8"",""20"",""08:00"",""211.7"""
"Juva Partala,""2023"",""8"",""20"",""09:00"",""344.2"""
"Juva Partala,""2023"",""8"",""20"",""10:00"",""464.3"""
"Juva Partala,""2023"",""8"",""20"",""11:00"",""565.3"""
"Juva Partala,""2023"",""8"",""20"",""12:00"",""671.3"""
"Juva Partala,""2023"",""8"",""20"",""13:00"",""727.7"""
"Juva Partala,""2023"",""8"",""20"",""14:00"",""738.5"""
"Juva Partala,""2023"",""8"",""20"",""15:00"",""671"""
"Juva Partala,""2023"",""8"",""20"",""16:00"",""589.9"""
"Juva Partala,""2023"",""8"",""20"",""17:00"",""466.1"""
"Juva Partala,""2023"",""8"",""20"",""18:00"",""342.3"""
"Juva Partala,""2023"",""8"",""20"",""19:00"",""213.4"""
"Juva Partala,""2023"",""8"",""20"",""20:00"",""93.8"""
"Juva Partala,""2023"",""8"",""20"",""21:00"",""10"""
"Juva Partala,""2023"",""8"",""20"",""22:00"",""0"""
"Juva Partala,""2023"",""8"",""20"",""23:00"",""0"""
"Juva Partala,""2023"",""8"",""21"",""00:00"",""0"""
"Juva Partala,""2023"",""8"",""21"",""01:00"",""0"""
"Juva Partala,""2023"",""8"",""21"",""02:00"",""0"""
"Juva Partala,""2023"",""8"",""21"",""03:00"",""0"""
"Juva Partala,""2023"",""8"",""21"",""04:00"",""0"""
"Juva Partala,""2023"",""8"",""21"",""05:00"",""0"""
"Juva Partala,""2023"",""8"",""21"",""06:00"",""7.9"""
"Juva Partala,""2023"",""8"",""21"",""07:00"",""45.1"""
"Juva Partala,""2023"",""8"",""21"",""08:00"",""208.5"""
"Juva Partala,""2023"",""8"",""21"",""09:00"",""339.2"""
"Juva Partala,""2023"",""8"",""21"",""10:00"",""429.3"""
"Juva Partala,""2023"",""8"",""21"",""11:00"",""550.5"""
"Juva Partala,""2023"",""8"",""21"",""12:00"",""658.8"""
"Juva Partala,""2023"",""8"",""21"",""13:00"",""620.6"""
"Juva Partala,""2023"",""8"",""21"",""14:00"",""586.3"""
"Juva Partala,""2023"",""8"",""21"",""15:00"",""730.5"""
"Juva Partala,""2023"",""8"",""21"",""16:00"",""229.4"""
"Juva Partala,""2023"",""8"",""21"",""17:00"",""183.6"""
"Juva Partala,""2023"",""8"",""21"",""18:00"",""101.1"""
"Juva Partala,""2023"",""8"",""21"",""19:00"",""92.4"""
"Juva Partala,""2023"",""8"",""21"",""20:00"",""31.1"""
"Juva Partala,""2023"",""8"",""21"",""21:00"",""4.4"""
"Juva Partala,""2023"",""8"",""21"",""22:00"",""0"""
"Juva Partala,""2023"",""8"",""21"",""23:00"",""0"""
"Juva Partala,""2023"",""8"",""22"",""00:00"",""0"""
"Juva Partala,""2023"",""8"",""22"",""01:00"",""0"""
"Juva Partala,""2023"",""8"",""22"",""02:00"",""0"""
"Juva Partala,""2023"",""8"",""22"",""03:00"",""0"""
"Juva Partala,""2023"",""8"",""22"",""04:00"",""0"""
"Juva Partala,""2023"",""8"",""22"",""05:00"",""0"""
"Juva Partala,""2023"",""8"",""22"",""06:00"",""3.3"""
"Juva Partala,""2023"",""8"",""22"",""07:00"",""22.6"""
"Juva Partala,""2023"",""8"",""22"",""08:00"",""65.8"""
"Juva Partala,""2023"",""8"",""22"",""09:00"",""154.1"""
"Juva Partala,""2023"",""8"",""22"",""10:00"",""226.3"""
"Juva Partala,""2023"",""8"",""22"",""11:00"",""206.4"""
"Juva Partala,""2023"",""8"",""22"",""12:00"",""310.6"""
"Juva Partala,""2023"",""8"",""22"",""13:00"",""365.2"""
"Juva Partala,""2023"",""8"",""22"",""14:00"",""325.9"""
"Juva Partala,""2023"",""8"",""22"",""15:00"",""484"""
"Juva Partala,""2023"",""8"",""22"",""16:00"",""662"""
"Juva Partala,""2023"",""8"",""22"",""17:00"",""342.5"""
"Juva Partala,""2023"",""8"",""22"",""18:00"",""281.4"""
"Juva Partala,""2023"",""8"",""22"",""19:00"",""140.5"""
"Juva Partala,""2023"",""8"",""22"",""20:00"",""58"""
"Juva Partala,""2023"",""8"",""22"",""21:00"",""8.7"""
"Juva Partala,""2023"",""8"",""22"",""22:00"",""0"""
"Juva Partala,""2023"",""8"",""22"",""23:00"",""0"""
"Juva Partala,""2023"",""8"",""23"",""00:00"",""0"""
"Juva Partala,""2023"",""8"",""23"",""01:00"",""0"""
"Juva Partala,""2023"",""8"",""23"",""02:00"",""0"""
"Juva Partala,""2023"",""8"",""23"",""03:00"",""0"""
"Juva Partala,""2023"",""8"",""23"",""04:00"",""0"""
"Juva Partala,""2023"",""8"",""23"",""05:00"",""0"""
"Juva Partala,""2023"",""8"",""23"",""06:00"",""8.9"""
"Juva Partala,""2023"",""8"",""23"",""07:00"",""52.5"""
"Juva Partala,""2023"",""8"",""23"",""08:00"",""169.8"""
"Juva Partala,""2023"",""8"",""23"",""09:00"",""320.8"""
"Juva Partala,""2023"",""8"",""23"",""10:00"",""377.9"""
"Juva Partala,""2023"",""8"",""23"",""11:00"",""555.9"""
"Juva Partala,""2023"",""8"",""23"",""12:00"",""428.8"""
"Juva Partala,""2023"",""8"",""23"",""13:00"",""603.1"""
"Juva Partala,""2023"",""8"",""23"",""14:00"",""517.2"""
"Juva Partala,""2023"",""8"",""23"",""15:00"",""210.7"""
"Juva Partala,""2023"",""8"",""23"",""16:00"",""179"""
"Juva Partala,""2023"",""8"",""23"",""17:00"",""169.4"""
"Juva Partala,""2023"",""8"",""23"",""18:00"",""74.1"""
"Juva Partala,""2023"",""8"",""23"",""19:00"",""38.1"""
"Juva Partala,""2023"",""8"",""23"",""20:00"",""9.5"""
"Juva Partala,""2023"",""8"",""23"",""21:00"",""0.2"""
"Juva Partala,""2023"",""8"",""23"",""22:00"",""0"""
"Juva Partala,""2023"",""8"",""23"",""23:00"",""0"""
"Juva Partala,""2023"",""8"",""24"",""00:00"",""0"""
"Juva Partala,""2023"",""8"",""24"",""01:00"",""0"""
"Juva Partala,""2023"",""8"",""24"",""02:00"",""0"""
"Juva Partala,""2023"",""8"",""24"",""03:00"",""0"""
"Juva Partala,""2023"",""8"",""24"",""04:00"",""0"""
"Juva Partala,""2023"",""8"",""24"",""05:00"",""0"""
"Juva Partala,""2023"",""8"",""24"",""06:00"",""1"""
"Juva Partala,""2023"",""8"",""24"",""07:00"",""8.1"""
"Juva Partala,""2023"",""8"",""24"",""08:00"",""18.5"""
"Juva Partala,""2023"",""8"",""24"",""09:00"",""46.7"""
"Juva Partala,""2023"",""8"",""24"",""10:00"",""122.4"""
"Juva Partala,""2023"",""8"",""24"",""11:00"",""146.2"""
"Juva Partala,""2023"",""8"",""24"",""12:00"",""316.2"""
"Juva Partala,""2023"",""8"",""24"",""13:00"",""81.2"""
"Juva Partala,""2023"",""8"",""24"",""14:00"",""79"""
"Juva Partala,""2023"",""8"",""24"",""15:00"",""76.3"""
"Juva Partala,""2023"",""8"",""24"",""16:00"",""179.9"""
"Juva Partala,""2023"",""8"",""24"",""17:00"",""340.6"""
"Juva Partala,""2023"",""8"",""24"",""18:00"",""158.2"""
"Juva Partala,""2023"",""8"",""24"",""19:00"",""56.8"""
"Juva Partala,""2023"",""8"",""24"",""20:00"",""28"""
"Juva Partala,""2023"",""8"",""24"",""21:00"",""6.5"""
"Juva Partala,""2023"",""8"",""24"",""22:00"",""0"""
"Juva Partala,""2023"",""8"",""24"",""23:00"",""0"""
"Juva Partala,""2023"",""8"",""25"",""00:00"",""0"""
"Juva Partala,""2023"",""8"",""25"",""01:00"",""0.2"""
"Juva Partala,""2023"",""8"",""25"",""02:00"",""0"""
"Juva Partala,""2023"",""8"",""25"",""03:00"",""0"""
"Juva Partala,""2023"",""8"",""25"",""04:00"",""0"""
"Juva Partala,""2023"",""8"",""25"",""05:00"",""0"""
"Juva Partala,""2023"",""8"",""25"",""06:00"",""0.9"""
"Juva Partala,""2023"",""8"",""25"",""07:00"",""18.7"""
"Juva Partala,""2023"",""8"",""25"",""08:00"",""57.8"""
"Juva Partala,""2023"",""8"",""25"",""09:00"",""88.4"""
"Juva Partala,""2023"",""8"",""25"",""10:00"",""371.2"""
"Juva Partala,""2023"",""8"",""25"",""11:00"",""326.5"""
"Juva Partala,""2023"",""8"",""25"",""12:00"",""204.7"""
"Juva Partala,""2023"",""8"",""25"",""13:00"",""333.9"""
"Juva Partala,""2023"",""8"",""25"",""14:00"",""294.8"""
"Juva Partala,""2023"",""8"",""25"",""15:00"",""234.4"""
"Juva Partala,""2023"",""8"",""25"",""16:00"",""204.8"""
"Juva Partala,""2023"",""8"",""25"",""17:00"",""297.9"""
"Juva Partala,""2023"",""8"",""25"",""18:00"",""295.1"""
"Juva Partala,""2023"",""8"",""25"",""19:00"",""69.1"""
"Juva Partala,""2023"",""8"",""25"",""20:00"",""22"""
"Juva Partala,""2023"",""8"",""25"",""21:00"",""4.5"""
"Juva Partala,""2023"",""8"",""25"",""22:00"",""0"""
"Juva Partala,""2023"",""8"",""25"",""23:00"",""0"""
"Juva Partala,""2023"",""8"",""26"",""00:00"",""0"""
"Juva Partala,""2023"",""8"",""26"",""01:00"",""0"""
"Juva Partala,""2023"",""8"",""26"",""02:00"",""0"""
"Juva Partala,""2023"",""8"",""26"",""03:00"",""0"""
"Juva Partala,""2023"",""8"",""26"",""04:00"",""0"""
"Juva Partala,""2023"",""8"",""26"",""05:00"",""0"""
"Juva Partala,""2023"",""8"",""26"",""06:00"",""1.7"""
"Juva Partala,""2023"",""8"",""26"",""07:00"",""11.2"""
"Juva Partala,""2023"",""8"",""26"",""08:00"",""140.3"""
"Juva Partala,""2023"",""8"",""26"",""09:00"",""290.3"""
"Juva Partala,""2023"",""8"",""26"",""10:00"",""398.6"""
"Juva Partala,""2023"",""8"",""26"",""11:00"",""444.6"""
"Juva Partala,""2023"",""8"",""26"",""12:00"",""616.3"""
"Juva Partala,""2023"",""8"",""26"",""13:00"",""566.3"""
"Juva Partala,""2023"",""8"",""26"",""14:00"",""677.4"""
